CPU_mean,CPU_std,CPU_user,CPU_system,CPU_interrupt,CPU_wait,Mem_used_mean,Mem_used_std,Used_mem_ratio,Disk_read,Disk_write,Disk_read_write_ratio,Total_filesystem_events,Create_filesystem_events,Modify_filesystem_events,Delete_filesystem_events,Avg_path_length,Unique_path_count,Directory_event_ratio,EventID_entropy,Event_count,num_services,num_unique_paths_services,Num_processes,Avg_num_reads,Avg_num_writes,Avg_bytes_read,Avg_bytes_written,write_read_ratio,std_bytes_written,procceses_with_more_writes_than_reads_percentage,entropy_path,processes_without_path,orphan_processes,different_parents_per_processes,unique_users,OS,Infected,Ejecution
46.35333333333333,7.845127340490129,43.07333333333332,3.146666666666666,0.18666666666666665,53.65,1354896452.2666667,3084435.884119325,0.21804837136495703,0.0,991.0,991.0,704.0,103.0,499.0,0.0,6.556818181818182,106.0,0.4368794326241135,0.20731018585948174,368.0,184.0,1.0,258.0,42171.124031007756,8518.755813953489,5890909.271317829,5910702.635658915,1.0033598142612106,51077936.788449116,17.760617760617762,6.524973310272626,118.0,2.0,24.432392411341937,15.0,Linux,0,datos4
43.169999999999995,9.378484180145605,40.51,2.5,0.18999999999999997,56.84333333333334,1354911061.3333333,3594897.8523356603,0.21805072245473106,0.0,905.0,905.0,835.0,120.0,594.0,0.0,6.562874251497006,126.0,0.4318181818181818,0.17692944969751384,301.0,184.0,1.0,255.0,44865.964705882354,8728.298039215686,5960214.08627451,6017200.690196078,1.0095609978996896,51466344.22170428,17.96875,6.536252450711342,116.0,2.0,24.11313172719632,15.0,Linux,0,datos4
42.14,10.039906580139629,39.34333333333333,2.6533333333333333,0.17666666666666667,57.879999999999995,1354513885.8666666,3373114.8472028226,0.21798680357479902,0.0,867.0,867.0,900.0,123.0,655.0,0.0,6.59,126.0,0.4095449500554939,0.18068463230672005,293.0,184.0,1.0,257.0,46629.365758754866,8765.540856031128,5913831.097276265,6006297.898832684,1.0156355134936967,51363833.98828058,17.829457364341085,6.53647074223289,117.0,2.0,24.264498202432975,15.0,Linux,0,datos4
45.85000000000001,8.10396880206406,42.59666666666666,3.04,0.23666666666666666,54.14999999999999,1355866521.6,3096168.3815641594,0.21820448812051466,0.0,932.0,932.0,797.0,111.0,575.0,0.0,6.570890840652447,118.0,0.41854636591478694,0.18431792847299283,357.0,184.0,1.0,257.0,48551.10894941634,8864.673151750972,5913831.097276265,6046700.077821012,1.022467323785865,51477391.38373244,17.829457364341085,6.516512547916783,116.0,2.0,24.097547571107707,15.0,Linux,0,datos4
41.53076923076923,9.91196324572561,38.91538461538462,2.4846153846153842,0.1846153846153846,58.47692307692307,1352822468.9230769,4092816.64989081,0.21771459774738555,1.0,766.0,383.0,679.0,98.0,483.0,0.0,6.55081001472754,105.0,0.43529411764705883,0.2036971859180837,251.0,184.0,1.0,255.0,50971.066666666666,9032.63137254902,5960214.08627451,6130555.482352941,1.0285795719806656,51781457.92127035,17.96875,6.536252450711342,116.0,2.0,24.11313172719632,15.0,Linux,0,datos4
45.87666666666665,14.584774378719779,42.22999999999999,3.49,0.18999999999999997,54.13000000000002,1336064136.5333333,5408228.796681028,0.21501761889098436,0.0,842.0,842.0,766.0,114.0,538.0,0.0,6.527415143603133,118.0,0.44589308996088656,0.20224942454769887,380.0,184.0,1.0,252.0,53342.80952380953,9338.063492063493,6031185.26984127,6246481.26984127,1.0356969575084383,52270148.91981032,18.181818181818183,6.5613681719736165,116.0,2.0,24.454970538636594,15.0,Linux,0,datos5
40.80333333333333,10.590935725431907,38.08,2.48,0.27666666666666667,59.21000000000001,1337747592.5333333,2360245.9349428667,0.21528854353504145,0.0,917.0,917.0,1030.0,121.0,788.0,0.0,6.64368932038835,125.0,0.35208535402521823,0.19013392890283004,343.0,183.0,1.0,251.0,55950.741035856576,9437.079681274901,6055213.896414342,6305408.50996016,1.0413187009587344,52473186.55538189,18.253968253968253,6.532142361938109,117.0,2.0,25.01387307383337,15.0,Linux,0,datos5
39.81333333333334,10.664014037983018,37.27,2.396666666666667,0.15666666666666665,60.18333333333333,1341784473.6,4123174.7168900343,0.2159382133607378,0.0,854.0,854.0,747.0,109.0,527.0,0.0,6.556894243641231,114.0,0.4425133689839572,0.2554662229976046,317.0,183.0,1.0,255.0,57259.55294117647,9351.870588235293,5960230.149019608,6240617.411764706,1.0470428504758944,52168823.14353595,17.96875,6.5466622896206745,119.0,2.0,24.90620581941554,15.0,Linux,0,datos5
40.18,10.419358640662995,37.6,2.466666666666667,0.15666666666666665,59.81333333333333,1345436330.6666667,4132265.5122290826,0.2165259198858469,0.0,947.0,947.0,909.0,129.0,650.0,0.0,6.558855885588559,136.0,0.42747252747252745,0.20208540718193505,317.0,183.0,1.0,254.0,59485.94094488189,9450.374015748032,5983695.622047244,6301986.267716535,1.053192811362885,52387962.39886426,18.03921568627451,6.520085852635487,119.0,2.0,25.346825017377196,15.0,Linux,0,datos5
42.22666666666666,10.187176974640408,39.343333333333334,2.74,0.15666666666666668,57.78666666666666,1343539609.6,2523669.175730552,0.2162206737256489,1.0,953.0,476.5,927.0,123.0,681.0,0.0,6.601941747572815,126.0,0.39762931034482757,0.1863496838649942,352.0,183.0,1.0,254.0,61499.413385826774,9510.633858267716,5983695.622047244,6338801.88976378,1.0593454665479083,52512051.652651064,18.03921568627451,6.520085852635487,119.0,2.0,25.346825017377196,15.0,Linux,0,datos5
41.75333333333334,9.805372676922246,38.95,2.646666666666667,0.18666666666666662,58.25000000000001,1342045661.8666666,5691003.495015909,0.21598024733024965,0.0,862.0,862.0,886.0,113.0,661.0,0.0,6.615124153498871,117.0,0.37993235625704624,0.17628982957066436,378.0,183.0,1.0,254.0,63525.59448818897,9575.44094488189,5979954.393700788,6378971.716535433,1.066725635320786,52652650.589830644,18.03921568627451,6.534826697896874,118.0,2.0,24.74329746074216,15.0,Linux,0,datos5
39.3,10.297539043131984,36.99,2.1666666666666665,0.17666666666666664,60.71666666666667,1331878707.2,1975153.5801359224,0.21434404265711818,0.0,936.0,936.0,884.0,120.0,644.0,0.0,6.588235294117647,124.0,0.4067796610169492,0.20208540718193505,317.0,183.0,1.0,253.0,66106.56126482213,9679.715415019762,6003590.577075099,6442182.324110672,1.0730547275584745,52889476.26433912,18.11023622047244,6.520085852635487,118.0,2.0,25.176087555761807,15.0,Linux,0,datos5
