timestamp,ip_src,ip_dst,port_src,port_dst,transport_protocol,app_protocol,length
2025-03-25T20:40:34.538473,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,75
2025-03-25T20:40:34.538503,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,77
2025-03-25T20:40:34.538526,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,79
2025-03-25T20:40:34.538554,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,79
2025-03-25T20:40:34.538578,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,81
2025-03-25T20:40:34.538620,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,83
2025-03-25T20:40:34.538657,192.168.1.129,212.230.197.8,59638,443,UDP,DATA,85
2025-03-25T20:40:34.538960,192.168.1.129,23.62.180.208,53558,443,UDP,DATA,75
2025-03-25T20:40:34.539010,192.168.1.129,23.62.180.208,53558,443,UDP,DATA,77
2025-03-25T20:40:34.539055,192.168.1.129,23.62.180.208,53558,443,UDP,DATA,77
2025-03-25T20:40:34.539090,192.168.1.129,23.62.180.208,53558,443,UDP,DATA,79
2025-03-25T20:40:34.539132,192.168.1.129,23.62.180.208,53558,443,UDP,DATA,81
2025-03-25T20:40:34.539171,192.168.1.129,23.62.180.208,53558,443,UDP,DATA,83
2025-03-25T20:40:34.540853,192.168.1.129,46.6.113.34,49780,53,UDP,DNS,78
2025-03-25T20:40:34.540997,192.168.1.129,46.6.113.34,59515,53,UDP,DNS,78
2025-03-25T20:40:34.545030,192.168.1.129,46.6.113.34,50028,53,UDP,DNS,69
2025-03-25T20:40:34.561620,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,74
2025-03-25T20:40:34.561620,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,76
2025-03-25T20:40:34.561620,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,78
2025-03-25T20:40:34.561620,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,74
2025-03-25T20:40:34.561620,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,82
2025-03-25T20:40:34.561620,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,76
2025-03-25T20:40:34.563117,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,80
2025-03-25T20:40:34.563117,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,78
2025-03-25T20:40:34.563117,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,76
2025-03-25T20:40:34.563134,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,76
2025-03-25T20:40:34.563134,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,84
2025-03-25T20:40:34.563164,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,82
2025-03-25T20:40:34.563240,212.230.197.8,192.168.1.129,443,61852,UDP,DATA,80
2025-03-25T20:40:34.564762,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,78
2025-03-25T20:40:34.564762,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,82
2025-03-25T20:40:34.564791,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,78
2025-03-25T20:40:34.564791,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,84
2025-03-25T20:40:34.564792,212.230.197.18,192.168.1.129,443,61497,UDP,DATA,84
2025-03-25T20:40:34.566811,46.6.113.34,192.168.1.129,53,50028,UDP,DNS,144
2025-03-25T20:40:34.566822,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,76
2025-03-25T20:40:34.566822,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,74
2025-03-25T20:40:34.566822,212.230.197.8,192.168.1.129,443,59638,UDP,DATA,80
2025-03-25T20:40:34.566882,46.6.113.34,192.168.1.129,53,59515,UDP,DNS,220
2025-03-25T20:40:34.582557,23.62.180.208,192.168.1.129,443,53558,UDP,DATA,74
2025-03-25T20:40:34.582557,23.62.180.208,192.168.1.129,443,53558,UDP,DATA,76
2025-03-25T20:40:34.582557,23.62.180.208,192.168.1.129,443,53558,UDP,DATA,76
2025-03-25T20:40:34.582557,23.62.180.208,192.168.1.129,443,53558,UDP,DATA,78
2025-03-25T20:40:34.582557,23.62.180.208,192.168.1.129,443,53558,UDP,DATA,82
2025-03-25T20:40:34.582557,23.62.180.208,192.168.1.129,443,53558,UDP,DATA,80
2025-03-25T20:40:34.582909,192.168.1.129,52.123.129.14,46482,443,TCP,TLS,1732
2025-03-25T20:40:34.601549,46.6.113.34,192.168.1.129,53,49780,UDP,DNS,219
2025-03-25T20:40:34.602039,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,66
2025-03-25T20:40:34.623479,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,60
2025-03-25T20:40:34.623479,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,60
2025-03-25T20:40:34.646382,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,66
2025-03-25T20:40:34.646434,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,54
2025-03-25T20:40:34.646761,192.168.1.129,150.171.27.11,46485,443,TCP,TLS,1814
2025-03-25T20:40:34.693301,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.693301,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.706817,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,1514
2025-03-25T20:40:34.707668,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,1514
2025-03-25T20:40:34.707686,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,54
2025-03-25T20:40:34.707791,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,1514
2025-03-25T20:40:34.707917,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,1514
2025-03-25T20:40:34.707917,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,183
2025-03-25T20:40:34.707937,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,54
2025-03-25T20:40:34.710721,192.168.1.129,150.171.27.11,46485,443,TCP,TLS,212
2025-03-25T20:40:34.710888,192.168.1.129,150.171.27.11,46485,443,TCP,TLS,153
2025-03-25T20:40:34.711081,192.168.1.129,150.171.27.11,46485,443,TCP,TLS,1086
2025-03-25T20:40:34.711131,192.168.1.129,150.171.27.11,46485,443,TCP,TLS,7519
2025-03-25T20:40:34.753580,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.754438,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.754501,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,396
2025-03-25T20:40:34.754549,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,123
2025-03-25T20:40:34.754560,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,54
2025-03-25T20:40:34.754684,192.168.1.129,150.171.27.11,46485,443,TCP,TLS,92
2025-03-25T20:40:34.756010,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,92
2025-03-25T20:40:34.761441,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.761441,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.762471,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.764623,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.764623,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.764623,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.776732,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.783372,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.783404,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.783482,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1338
2025-03-25T20:40:34.788631,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.788655,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.788747,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.788870,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.788878,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.799755,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.806726,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,54
2025-03-25T20:40:34.810039,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.810063,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.836848,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:34.836999,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.837020,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.837122,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.837227,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1307
2025-03-25T20:40:34.837242,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.837351,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.837473,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.837483,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.837597,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.837721,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.837732,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.837843,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.837924,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:34.837936,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.838044,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.838167,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.838174,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.838290,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.838420,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.838430,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.838550,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.838635,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:34.838648,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.838742,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.838903,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.838911,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.838990,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.843377,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.843412,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.843491,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.853417,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:34.853456,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.859207,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.859307,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.859316,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.860192,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.863715,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.863738,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.863826,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.863896,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:34.863909,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.864320,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.870817,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.870842,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.875490,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.875601,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.875611,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.875732,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.875806,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:34.875819,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.875928,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.876050,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.876058,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.876174,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.876275,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,1245
2025-03-25T20:40:34.876275,150.171.27.11,192.168.1.129,443,46485,TCP,TLS,92
2025-03-25T20:40:34.876275,150.171.27.11,192.168.1.129,443,46485,TCP,TCP,60
2025-03-25T20:40:34.876321,192.168.1.129,150.171.27.11,46485,443,TCP,TCP,54
2025-03-25T20:40:34.876779,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.876818,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.876898,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.878584,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:34.878604,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.898443,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.898552,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.898562,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.898675,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.898798,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.898804,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:34.900607,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:34.900684,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1186
2025-03-25T20:40:34.900696,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.028124,192.168.1.129,46.6.113.34,57557,53,UDP,DNS,92
2025-03-25T20:40:35.041935,46.6.113.34,192.168.1.129,53,57557,UDP,DNS,316
2025-03-25T20:40:35.042895,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,66
2025-03-25T20:40:35.069332,192.168.1.129,52.123.129.14,46482,443,TCP,TLS,1732
2025-03-25T20:40:35.091026,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,66
2025-03-25T20:40:35.091085,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.091528,192.168.1.129,52.110.10.26,46486,443,TCP,TLS,253
2025-03-25T20:40:35.110743,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,60
2025-03-25T20:40:35.113242,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,60
2025-03-25T20:40:35.145084,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,1514
2025-03-25T20:40:35.145179,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.145189,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.145325,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.145692,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.145692,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,241
2025-03-25T20:40:35.145714,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.147793,192.168.1.129,52.110.10.26,46486,443,TCP,TLS,212
2025-03-25T20:40:35.199498,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,412
2025-03-25T20:40:35.200609,192.168.1.129,52.110.10.26,46486,443,TCP,TLS,343
2025-03-25T20:40:35.200641,192.168.1.129,52.110.10.26,46486,443,TCP,TLS,5454
2025-03-25T20:40:35.249604,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,60
2025-03-25T20:40:35.253200,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,60
2025-03-25T20:40:35.274057,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,1514
2025-03-25T20:40:35.274169,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.274185,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.275059,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.275059,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,132
2025-03-25T20:40:35.275082,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.275190,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,1514
2025-03-25T20:40:35.276663,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.276684,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.278133,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.289126,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.289134,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.290784,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.293976,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.293983,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.294067,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.296566,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.296566,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,739
2025-03-25T20:40:35.296577,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.297996,52.110.10.26,192.168.1.129,443,46486,TCP,TLS,1514
2025-03-25T20:40:35.298000,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.121160,192.168.56.1,192.168.56.255,137,137,UDP,NBNS,92
2025-03-25T20:40:35.121111,192.168.56.1,192.168.56.255,137,137,UDP,NBNS,82
2025-03-25T20:40:35.300704,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.306817,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.306865,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,579
2025-03-25T20:40:35.306876,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.309605,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.313961,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.313970,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.314078,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.320688,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.320702,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.323144,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.327945,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.327972,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.333515,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.333633,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.333641,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.333756,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.333880,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.333884,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.333932,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,606
2025-03-25T20:40:35.334053,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.334059,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.339737,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.345006,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.345022,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.345099,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.345207,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.345211,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.345274,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.345451,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.345457,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.345559,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.345636,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.345640,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.349845,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.349972,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.349979,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.350042,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.352286,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.356402,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.356424,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.356521,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.364027,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.364043,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.364163,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.364269,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.364275,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.366398,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.376532,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.376548,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.376652,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.378002,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.378011,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.388047,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.388160,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.388170,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.388238,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.388364,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.388371,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.393104,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.393223,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.393230,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.393346,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.414009,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.414043,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.414137,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.414241,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.414249,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.414304,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.414420,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.414436,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.426473,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.426580,52.123.129.14,192.168.1.129,443,46482,TCP,TCP,1514
2025-03-25T20:40:35.426588,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.426664,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,975
2025-03-25T20:40:35.426783,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1514
2025-03-25T20:40:35.426788,192.168.1.129,52.123.129.14,46482,443,TCP,TCP,54
2025-03-25T20:40:35.426873,52.123.129.14,192.168.1.129,443,46482,TCP,TLS,1120
2025-03-25T20:40:35.427002,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.427121,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.427129,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
2025-03-25T20:40:35.427244,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.427367,52.110.10.26,192.168.1.129,443,46486,TCP,TCP,1514
2025-03-25T20:40:35.427372,192.168.1.129,52.110.10.26,46486,443,TCP,TCP,54
