Timestamp,CPU Total (%),CPU User (%),CPU System (%),CPU Idle (%),CPU Interrupt (%),CPU DCP (%),Mem Total,Mem Available,Mem Percent,Mem used,Mem Free,Swap Total,Swap Used,Swap Free,Swap Percent,Swap Sin,Swap Sout,Disco - Lecturas Completadas,Disco - Escrituras Completadas
2025-04-11 19:40:24,5.6,3.0,2.4,94.4,0.1,0.0,34046693376,22427295744,34.1,11619397632,22427295744,5100273664,0,5100273664,0.0,0,0,326527,234490
2025-04-11 19:40:25,2.5,1.2,1.4,97.5,0.0,0.0,34046693376,22429253632,34.1,11617439744,22429253632,5100273664,0,5100273664,0.0,0,0,326527,234522
2025-04-11 19:40:26,5.2,1.7,3.5,94.8,0.0,0.0,34046693376,22428987392,34.1,11617705984,22428987392,5100273664,0,5100273664,0.0,0,0,326527,234522
2025-04-11 19:40:27,16.1,7.6,8.1,83.9,0.2,0.2,34046693376,22398685184,34.2,11648008192,22398685184,5100273664,0,5100273664,0.0,0,0,326530,234547
2025-04-11 19:40:28,11.5,6.1,4.9,88.5,0.3,0.2,34046693376,22523736064,33.8,11522957312,22523736064,5100273664,0,5100273664,0.0,0,0,326545,234678
2025-04-11 19:40:29,9.8,5.8,3.6,90.2,0.0,0.4,34046693376,22499336192,33.9,11547357184,22499336192,5100273664,0,5100273664,0.0,0,0,326547,234717
2025-04-11 19:40:30,4.5,1.8,2.5,95.5,0.1,0.1,34046693376,22495330304,33.9,11551363072,22495330304,5100273664,0,5100273664,0.0,0,0,326547,234717
2025-04-11 19:40:31,14.4,7.5,6.6,85.6,0.1,0.2,34046693376,23654285312,30.5,10392408064,23654285312,5100273664,0,5100273664,0.0,0,0,326550,234848
2025-04-11 19:40:32,8.9,3.5,5.4,91.2,0.0,0.0,34046693376,23667298304,30.5,10379395072,23667298304,5100273664,0,5100273664,0.0,0,0,326551,234909
2025-04-11 19:40:33,3.2,0.6,2.4,96.8,0.2,0.0,34046693376,23665938432,30.5,10380754944,23665938432,5100273664,0,5100273664,0.0,0,0,326553,234956
2025-04-11 19:40:34,0.9,0.3,0.4,99.1,0.1,0.1,34046693376,23664635904,30.5,10382057472,23664635904,5100273664,0,5100273664,0.0,0,0,326553,234956
2025-04-11 19:40:35,1.2,0.7,0.3,98.8,0.1,0.1,34046693376,23646638080,30.5,10400055296,23646638080,5100273664,0,5100273664,0.0,0,0,326553,234981
2025-04-11 19:40:36,0.6,0.1,0.4,99.4,0.0,0.1,34046693376,23646625792,30.5,10400067584,23646625792,5100273664,0,5100273664,0.0,0,0,326553,235006
2025-04-11 19:40:37,0.4,0.2,0.1,99.6,0.1,0.0,34046693376,23665369088,30.5,10381324288,23665369088,5100273664,0,5100273664,0.0,0,0,326553,235006
2025-04-11 19:40:38,4.4,1.0,3.5,95.6,0.0,0.0,34046693376,23671058432,30.5,10375634944,23671058432,5100273664,0,5100273664,0.0,0,0,326553,235020
2025-04-11 19:40:39,0.5,0.2,0.2,99.5,0.1,0.0,34046693376,23661309952,30.5,10385383424,23661309952,5100273664,0,5100273664,0.0,0,0,326554,235035
2025-04-11 19:40:40,0.6,0.1,0.3,99.4,0.1,0.1,34046693376,23661686784,30.5,10385006592,23661686784,5100273664,0,5100273664,0.0,0,0,326555,235049
2025-04-11 19:40:41,0.9,0.3,0.4,99.1,0.2,0.0,34046693376,23663235072,30.5,10383458304,23663235072,5100273664,0,5100273664,0.0,0,0,326555,235050
2025-04-11 19:40:42,0.4,0.1,0.2,99.6,0.0,0.1,34046693376,23662309376,30.5,10384384000,23662309376,5100273664,0,5100273664,0.0,0,0,326555,235055
2025-04-11 19:40:43,1.5,0.4,1.1,98.5,0.0,0.0,34046693376,23666151424,30.5,10380541952,23666151424,5100273664,0,5100273664,0.0,0,0,326555,235060
2025-04-11 19:40:44,3.5,0.5,2.9,96.5,0.1,0.0,34046693376,23661010944,30.5,10385682432,23661010944,5100273664,0,5100273664,0.0,0,0,326555,235063
2025-04-11 19:40:45,1.1,0.3,0.5,98.9,0.3,0.0,34046693376,23662837760,30.5,10383855616,23662837760,5100273664,0,5100273664,0.0,0,0,326555,235066
2025-04-11 19:40:46,0.7,0.3,0.2,99.3,0.1,0.1,34046693376,23662694400,30.5,10383998976,23662694400,5100273664,0,5100273664,0.0,0,0,326555,235077
2025-04-11 19:40:47,0.4,0.2,0.2,99.6,0.0,0.0,34046693376,23663005696,30.5,10383687680,23663005696,5100273664,0,5100273664,0.0,0,0,326555,235080
2025-04-11 19:40:48,0.9,0.4,0.4,99.1,0.0,0.1,34046693376,23663091712,30.5,10383601664,23663091712,5100273664,0,5100273664,0.0,0,0,326555,235082
2025-04-11 19:40:49,4.1,0.2,3.7,95.9,0.0,0.2,34046693376,23675621376,30.5,10371072000,23675621376,5100273664,0,5100273664,0.0,0,0,326555,235082
2025-04-11 19:40:50,1.3,0.2,0.9,98.7,0.1,0.1,34046693376,23662342144,30.5,10384351232,23662342144,5100273664,0,5100273664,0.0,0,0,326555,235089
2025-04-11 19:40:51,0.1,0.0,0.1,99.9,0.0,0.0,34046693376,23662759936,30.5,10383933440,23662759936,5100273664,0,5100273664,0.0,0,0,326555,235092
2025-04-11 19:40:52,2.7,1.0,1.3,97.3,0.2,0.3,34046693376,23663788032,30.5,10382905344,23663788032,5100273664,0,5100273664,0.0,0,0,326620,235097
2025-04-11 19:40:53,4.8,1.7,2.8,95.2,0.2,0.1,34046693376,23663280128,30.5,10383413248,23663280128,5100273664,0,5100273664,0.0,0,0,326620,235098
2025-04-11 19:40:54,8.3,6.2,1.7,91.7,0.2,0.2,34046693376,23660707840,30.5,10385985536,23660707840,5100273664,0,5100273664,0.0,0,0,326629,235119
2025-04-11 19:40:55,9.4,2.4,6.8,90.5,0.0,0.3,34046693376,23673831424,30.5,10372861952,23673831424,5100273664,0,5100273664,0.0,0,0,326629,235143
2025-04-11 19:40:56,3.8,1.1,2.4,96.2,0.2,0.1,34046693376,23665008640,30.5,10381684736,23665008640,5100273664,0,5100273664,0.0,0,0,326629,235143
2025-04-11 19:40:57,5.5,1.7,3.7,94.5,0.0,0.1,34046693376,23697027072,30.4,10349666304,23697027072,5100273664,0,5100273664,0.0,0,0,326629,235164
2025-04-11 19:40:58,1.4,0.5,0.8,98.6,0.1,0.0,34046693376,23696838656,30.4,10349854720,23696838656,5100273664,0,5100273664,0.0,0,0,326629,235174
2025-04-11 19:40:59,1.8,1.1,0.5,98.2,0.1,0.2,34046693376,23696863232,30.4,10349830144,23696863232,5100273664,0,5100273664,0.0,0,0,326629,235179
2025-04-11 19:41:00,4.1,1.6,2.5,95.9,0.0,0.0,34046693376,23697694720,30.4,10348998656,23697694720,5100273664,0,5100273664,0.0,0,0,326629,235179
2025-04-11 19:41:01,3.0,0.4,2.4,97.0,0.1,0.1,34046693376,23695306752,30.4,10351386624,23695306752,5100273664,0,5100273664,0.0,0,0,326638,235193
2025-04-11 19:41:02,38.4,22.0,15.5,61.6,0.5,0.4,34046693376,23222468608,31.8,10824224768,23222468608,5100273664,0,5100273664,0.0,0,0,326660,235488
2025-04-11 19:41:03,13.1,7.5,5.2,86.9,0.1,0.3,34046693376,23225520128,31.8,10821173248,23225520128,5100273664,0,5100273664,0.0,0,0,326715,235799
2025-04-11 19:41:04,9.7,4.4,4.8,90.3,0.2,0.4,34046693376,23177625600,31.9,10869067776,23177625600,5100273664,0,5100273664,0.0,0,0,326747,235925
2025-04-11 19:41:05,8.2,4.9,2.7,91.8,0.5,0.1,34046693376,23169056768,31.9,10877636608,23169056768,5100273664,0,5100273664,0.0,0,0,326751,237833
2025-04-11 19:41:06,15.4,8.4,6.6,84.6,0.1,0.3,34046693376,23159799808,32.0,10886893568,23159799808,5100273664,0,5100273664,0.0,0,0,326752,237868
2025-04-11 19:41:07,12.8,8.2,4.6,87.2,0.0,0.0,34046693376,23178059776,31.9,10868633600,23178059776,5100273664,0,5100273664,0.0,0,0,326756,238052
2025-04-11 19:41:08,15.4,10.4,4.3,84.6,0.3,0.4,34046693376,23084359680,32.2,10962333696,23084359680,5100273664,0,5100273664,0.0,0,0,326765,238061
2025-04-11 19:41:09,20.7,15.3,5.1,79.3,0.2,0.1,34046693376,23016247296,32.4,11030446080,23016247296,5100273664,0,5100273664,0.0,0,0,326768,238116
2025-04-11 19:41:10,13.2,9.4,3.4,86.8,0.0,0.4,34046693376,22988656640,32.5,11058036736,22988656640,5100273664,0,5100273664,0.0,0,0,326768,238163
2025-04-11 19:41:11,4.1,1.7,2.3,95.9,0.1,0.1,34046693376,22991441920,32.5,11055251456,22991441920,5100273664,0,5100273664,0.0,0,0,326771,238205
2025-04-11 19:41:12,12.3,5.7,6.5,87.7,0.0,0.1,34046693376,22975586304,32.5,11071107072,22975586304,5100273664,0,5100273664,0.0,0,0,326771,238227
2025-04-11 19:41:13,10.3,6.5,3.6,89.7,0.1,0.1,34046693376,22978265088,32.5,11068428288,22978265088,5100273664,0,5100273664,0.0,0,0,326776,238268
2025-04-11 19:41:14,12.0,8.0,3.7,88.0,0.1,0.2,34046693376,22985646080,32.5,11061047296,22985646080,5100273664,0,5100273664,0.0,0,0,326783,238343
2025-04-11 19:41:15,17.5,13.4,3.8,82.5,0.2,0.2,34046693376,22930014208,32.7,11116679168,22930014208,5100273664,0,5100273664,0.0,0,0,326865,238369
2025-04-11 19:41:16,15.1,11.1,3.6,84.9,0.2,0.2,34046693376,22919696384,32.7,11126996992,22919696384,5100273664,0,5100273664,0.0,0,0,326882,238652
2025-04-11 19:41:17,12.4,7.4,4.7,87.6,0.3,0.1,34046693376,22932787200,32.6,11113906176,22932787200,5100273664,0,5100273664,0.0,0,0,326890,238741
2025-04-11 19:41:18,9.5,2.4,6.8,90.5,0.2,0.1,34046693376,22924386304,32.7,11122307072,22924386304,5100273664,0,5100273664,0.0,0,0,326891,238851
2025-04-11 19:41:19,8.9,5.0,3.9,91.1,0.0,0.1,34046693376,22922252288,32.7,11124441088,22922252288,5100273664,0,5100273664,0.0,0,0,326893,238864
2025-04-11 19:41:20,5.2,1.8,3.1,94.8,0.1,0.2,34046693376,22923632640,32.7,11123060736,22923632640,5100273664,0,5100273664,0.0,0,0,326894,238894
2025-04-11 19:41:21,1.9,1.1,0.8,98.1,0.1,0.0,34046693376,22912299008,32.7,11134394368,22912299008,5100273664,0,5100273664,0.0,0,0,326902,238918
2025-04-11 19:41:22,1.5,0.9,0.5,98.5,0.0,0.2,34046693376,22927613952,32.7,11119079424,22927613952,5100273664,0,5100273664,0.0,0,0,326909,238936
2025-04-11 19:41:23,4.5,0.9,3.4,95.5,0.0,0.2,34046693376,22933204992,32.6,11113488384,22933204992,5100273664,0,5100273664,0.0,0,0,326909,238936
2025-04-11 19:41:24,5.3,1.6,3.3,94.7,0.2,0.3,34046693376,22936498176,32.6,11110195200,22936498176,5100273664,0,5100273664,0.0,0,0,326919,238957
2025-04-11 19:41:25,3.0,1.8,0.9,97.0,0.2,0.1,34046693376,22932303872,32.6,11114389504,22932303872,5100273664,0,5100273664,0.0,0,0,326921,238970
2025-04-11 19:41:26,7.0,1.8,4.8,93.0,0.2,0.1,34046693376,22938624000,32.6,11108069376,22938624000,5100273664,0,5100273664,0.0,0,0,326926,239014
2025-04-11 19:41:27,0.2,0.1,0.1,99.8,0.0,0.0,34046693376,22940274688,32.6,11106418688,22940274688,5100273664,0,5100273664,0.0,0,0,326926,239019
2025-04-11 19:41:28,0.9,0.5,0.3,99.1,0.0,0.1,34046693376,22909796352,32.7,11136897024,22909796352,5100273664,0,5100273664,0.0,0,0,326931,239049
2025-04-11 19:41:29,4.1,0.3,3.8,95.9,0.0,0.0,34046693376,22912110592,32.7,11134582784,22912110592,5100273664,0,5100273664,0.0,0,0,326932,239097
2025-04-11 19:41:30,1.9,0.3,1.4,98.1,0.1,0.1,34046693376,22928220160,32.7,11118473216,22928220160,5100273664,0,5100273664,0.0,0,0,326932,239113
2025-04-11 19:41:31,5.2,2.7,2.3,94.8,0.1,0.1,34046693376,22920736768,32.7,11125956608,22920736768,5100273664,0,5100273664,0.0,0,0,326933,239116
2025-04-11 19:41:32,6.4,3.1,3.0,93.6,0.0,0.3,34046693376,22918983680,32.7,11127709696,22918983680,5100273664,0,5100273664,0.0,0,0,326943,239242
2025-04-11 19:41:33,2.3,1.3,0.7,97.7,0.1,0.2,34046693376,22917808128,32.7,11128885248,22917808128,5100273664,0,5100273664,0.0,0,0,326943,239288
2025-04-11 19:41:34,1.2,0.2,0.7,98.8,0.1,0.2,34046693376,22950952960,32.6,11095740416,22950952960,5100273664,0,5100273664,0.0,0,0,326966,239328
2025-04-11 19:41:35,5.6,0.7,4.7,94.4,0.0,0.2,34046693376,22956904448,32.6,11089788928,22956904448,5100273664,0,5100273664,0.0,0,0,326966,239332
2025-04-11 19:41:36,1.0,0.4,0.5,99.0,0.0,0.1,34046693376,22957395968,32.6,11089297408,22957395968,5100273664,0,5100273664,0.0,0,0,326966,239401
2025-04-11 19:41:37,7.2,4.0,2.8,92.8,0.1,0.3,34046693376,23005388800,32.4,11041304576,23005388800,5100273664,0,5100273664,0.0,0,0,326967,239452
2025-04-11 19:41:38,3.7,2.7,1.0,96.3,0.0,0.0,34046693376,22999281664,32.4,11047411712,22999281664,5100273664,0,5100273664,0.0,0,0,326967,239473
2025-04-11 19:41:39,0.9,0.7,0.1,99.1,0.0,0.1,34046693376,23006285824,32.4,11040407552,23006285824,5100273664,0,5100273664,0.0,0,0,326975,239523
2025-04-11 19:41:40,1.9,0.6,1.2,98.1,0.1,0.1,34046693376,23011926016,32.4,11034767360,23011926016,5100273664,0,5100273664,0.0,0,0,326975,239567
2025-04-11 19:41:41,4.2,0.5,3.6,95.8,0.0,0.1,34046693376,23016472576,32.4,11030220800,23016472576,5100273664,0,5100273664,0.0,0,0,326975,239601
2025-04-11 19:41:42,1.3,0.5,0.6,98.7,0.0,0.2,34046693376,23005388800,32.4,11041304576,23005388800,5100273664,0,5100273664,0.0,0,0,326975,239603
2025-04-11 19:41:43,0.4,0.1,0.2,99.6,0.0,0.1,34046693376,23006068736,32.4,11040624640,23006068736,5100273664,0,5100273664,0.0,0,0,326975,239632
2025-04-11 19:41:44,2.5,2.1,0.2,97.5,0.1,0.1,34046693376,23034380288,32.3,11012313088,23034380288,5100273664,0,5100273664,0.0,0,0,326975,239672
2025-04-11 19:41:45,0.3,0.1,0.1,99.7,0.1,0.0,34046693376,23031242752,32.4,11015450624,23031242752,5100273664,0,5100273664,0.0,0,0,326975,239701
2025-04-11 19:41:46,3.5,0.3,3.1,96.5,0.0,0.2,34046693376,23036260352,32.3,11010433024,23036260352,5100273664,0,5100273664,0.0,0,0,326975,239730
2025-04-11 19:41:47,3.6,1.1,2.5,96.4,0.0,0.1,34046693376,23051505664,32.3,10995187712,23051505664,5100273664,0,5100273664,0.0,0,0,326983,239763
2025-04-11 19:41:48,0.2,0.2,0.0,99.8,0.0,0.0,34046693376,23040348160,32.3,11006345216,23040348160,5100273664,0,5100273664,0.0,0,0,326983,239786
2025-04-11 19:41:50,0.4,0.4,0.0,99.6,0.0,0.0,34046693376,23040278528,32.3,11006414848,23040278528,5100273664,0,5100273664,0.0,0,0,326983,239801
2025-04-11 19:41:51,0.6,0.4,0.1,99.4,0.0,0.1,34046693376,23039410176,32.3,11007283200,23039410176,5100273664,0,5100273664,0.0,0,0,326983,239801
2025-04-11 19:41:52,0.8,0.2,0.3,99.2,0.0,0.3,34046693376,23039606784,32.3,11007086592,23039606784,5100273664,0,5100273664,0.0,0,0,326983,239814
2025-04-11 19:41:53,4.8,0.6,4.2,95.2,0.0,0.0,34046693376,23043117056,32.3,11003576320,23043117056,5100273664,0,5100273664,0.0,0,0,326983,239828
2025-04-11 19:41:54,1.6,0.4,1.0,98.4,0.0,0.2,34046693376,23035817984,32.3,11010875392,23035817984,5100273664,0,5100273664,0.0,0,0,326983,239834
2025-04-11 19:41:55,0.5,0.1,0.2,99.5,0.1,0.1,34046693376,23035826176,32.3,11010867200,23035826176,5100273664,0,5100273664,0.0,0,0,326991,239834
2025-04-11 19:41:56,1.8,0.9,0.8,98.2,0.1,0.1,34046693376,23035899904,32.3,11010793472,23035899904,5100273664,0,5100273664,0.0,0,0,326991,239838
2025-04-11 19:41:57,7.2,2.3,4.6,92.8,0.3,0.0,34046693376,23038169088,32.3,11008524288,23038169088,5100273664,0,5100273664,0.0,0,0,326991,239843
2025-04-11 19:41:58,0.1,0.0,0.1,99.9,0.0,0.0,34046693376,23035904000,32.3,11010789376,23035904000,5100273664,0,5100273664,0.0,0,0,326991,239843
2025-04-11 19:41:59,5.3,0.9,4.2,94.7,0.2,0.0,34046693376,23037911040,32.3,11008782336,23037911040,5100273664,0,5100273664,0.0,0,0,326992,239863
2025-04-11 19:42:00,1.4,0.2,0.8,98.6,0.1,0.3,34046693376,23031533568,32.4,11015159808,23031533568,5100273664,0,5100273664,0.0,0,0,326992,239868
2025-04-11 19:42:01,1.5,0.4,0.7,98.5,0.0,0.4,34046693376,23031517184,32.4,11015176192,23031517184,5100273664,0,5100273664,0.0,0,0,326992,239872
2025-04-11 19:42:02,0.8,0.3,0.3,99.2,0.0,0.2,34046693376,23039664128,32.3,11007029248,23039664128,5100273664,0,5100273664,0.0,0,0,326992,239883
2025-04-11 19:42:03,0.5,0.3,0.1,99.5,0.1,0.0,34046693376,23041290240,32.3,11005403136,23041290240,5100273664,0,5100273664,0.0,0,0,327000,239889
2025-04-11 19:42:04,3.1,0.5,2.3,96.9,0.2,0.1,34046693376,23050448896,32.3,10996244480,23050448896,5100273664,0,5100273664,0.0,0,0,327000,239895
2025-04-11 19:42:05,4.2,1.0,3.0,95.8,0.2,0.0,34046693376,23041736704,32.3,11004956672,23041736704,5100273664,0,5100273664,0.0,0,0,327000,239900
2025-04-11 19:42:06,0.6,0.3,0.2,99.4,0.1,0.0,34046693376,23043510272,32.3,11003183104,23043510272,5100273664,0,5100273664,0.0,0,0,327000,239900
2025-04-11 19:42:07,1.4,0.4,0.7,98.6,0.1,0.3,34046693376,23043395584,32.3,11003297792,23043395584,5100273664,0,5100273664,0.0,0,0,327000,239903
2025-04-11 19:42:08,1.0,0.7,0.2,99.0,0.1,0.0,34046693376,23043125248,32.3,11003568128,23043125248,5100273664,0,5100273664,0.0,0,0,327001,239912
2025-04-11 19:42:09,2.0,1.0,0.7,98.0,0.4,0.0,34046693376,23042445312,32.3,11004248064,23042445312,5100273664,0,5100273664,0.0,0,0,327002,239922
2025-04-11 19:42:10,4.9,0.5,4.1,95.1,0.2,0.2,34046693376,23057625088,32.3,10989068288,23057625088,5100273664,0,5100273664,0.0,0,0,327002,239922
2025-04-11 19:42:11,1.7,0.1,1.3,98.3,0.1,0.2,34046693376,23043555328,32.3,11003138048,23043555328,5100273664,0,5100273664,0.0,0,0,327010,239937
2025-04-11 19:42:12,0.8,0.3,0.3,99.2,0.0,0.2,34046693376,23043702784,32.3,11002990592,23043702784,5100273664,0,5100273664,0.0,0,0,327010,239940
2025-04-11 19:42:13,1.4,1.0,0.3,98.6,0.1,0.1,34046693376,23049109504,32.3,10997583872,23049109504,5100273664,0,5100273664,0.0,0,0,327010,239955
2025-04-11 19:42:14,0.4,0.1,0.2,99.6,0.1,0.0,34046693376,23046619136,32.3,11000074240,23046619136,5100273664,0,5100273664,0.0,0,0,327010,239956
2025-04-11 19:42:15,0.1,0.0,0.1,99.9,0.0,0.0,34046693376,23046692864,32.3,11000000512,23046692864,5100273664,0,5100273664,0.0,0,0,327010,239961
2025-04-11 19:42:16,5.6,0.5,5.1,94.4,0.0,0.1,34046693376,23045644288,32.3,11001049088,23045644288,5100273664,0,5100273664,0.0,0,0,327010,239966
2025-04-11 19:42:17,0.3,0.0,0.2,99.7,0.0,0.1,34046693376,23045816320,32.3,11000877056,23045816320,5100273664,0,5100273664,0.0,0,0,327010,239966
2025-04-11 19:42:18,0.6,0.3,0.2,99.4,0.1,0.0,34046693376,23047667712,32.3,10999025664,23047667712,5100273664,0,5100273664,0.0,0,0,327010,239978
2025-04-11 19:42:19,0.4,0.1,0.2,99.6,0.0,0.1,34046693376,23046922240,32.3,10999771136,23046922240,5100273664,0,5100273664,0.0,0,0,327018,239984
2025-04-11 19:42:20,0.7,0.1,0.3,99.3,0.1,0.2,34046693376,23046934528,32.3,10999758848,23046934528,5100273664,0,5100273664,0.0,0,0,327018,239986
2025-04-11 19:42:21,1.3,0.3,1.0,98.7,0.0,0.0,34046693376,23056338944,32.3,10990354432,23056338944,5100273664,0,5100273664,0.0,0,0,327018,239986
2025-04-11 19:42:22,4.2,0.5,3.5,95.8,0.0,0.2,34046693376,23048232960,32.3,10998460416,23048232960,5100273664,0,5100273664,0.0,0,0,327018,239991
2025-04-11 19:42:23,0.2,0.1,0.1,99.8,0.0,0.0,34046693376,23048335360,32.3,10998358016,23048335360,5100273664,0,5100273664,0.0,0,0,327018,239996
2025-04-11 19:42:24,0.9,0.0,0.5,99.1,0.3,0.1,34046693376,23048421376,32.3,10998272000,23048421376,5100273664,0,5100273664,0.0,0,0,327018,239999
2025-04-11 19:42:25,0.5,0.3,0.1,99.5,0.0,0.1,34046693376,23048806400,32.3,10997886976,23048806400,5100273664,0,5100273664,0.0,0,0,327018,239999
2025-04-11 19:42:26,3.2,1.3,1.6,96.8,0.2,0.1,34046693376,23049576448,32.3,10997116928,23049576448,5100273664,0,5100273664,0.0,0,0,327026,240003
2025-04-11 19:42:27,10.7,3.4,7.0,89.2,0.1,0.3,34046693376,23049334784,32.3,10997358592,23049334784,5100273664,0,5100273664,0.0,0,0,327026,240009
2025-04-11 19:42:28,3.1,0.5,2.3,96.9,0.1,0.2,34046693376,23048134656,32.3,10998558720,23048134656,5100273664,0,5100273664,0.0,0,0,327026,240015
2025-04-11 19:42:29,0.5,0.1,0.2,99.5,0.1,0.1,34046693376,23047487488,32.3,10999205888,23047487488,5100273664,0,5100273664,0.0,0,0,327026,240018
2025-04-11 19:42:30,0.3,0.2,0.1,99.7,0.0,0.0,34046693376,23047745536,32.3,10998947840,23047745536,5100273664,0,5100273664,0.0,0,0,327028,240062
2025-04-11 19:42:31,0.6,0.1,0.4,99.4,0.0,0.1,34046693376,23045292032,32.3,11001401344,23045292032,5100273664,0,5100273664,0.0,0,0,327028,240068
2025-04-11 19:42:32,1.1,0.7,0.2,98.9,0.0,0.2,34046693376,23044542464,32.3,11002150912,23044542464,5100273664,0,5100273664,0.0,0,0,327028,240082
2025-04-11 19:42:33,5.6,0.7,4.9,94.4,0.0,0.1,34046693376,23041175552,32.3,11005517824,23041175552,5100273664,0,5100273664,0.0,0,0,327036,240082
2025-04-11 19:42:34,1.0,0.3,0.5,99.0,0.0,0.2,34046693376,23037550592,32.3,11009142784,23037550592,5100273664,0,5100273664,0.0,0,0,327036,240104
2025-04-11 19:42:35,1.0,0.5,0.3,99.0,0.0,0.2,34046693376,23037599744,32.3,11009093632,23037599744,5100273664,0,5100273664,0.0,0,0,327036,240110
2025-04-11 19:42:36,1.4,0.5,0.6,98.6,0.2,0.1,34046693376,23038111744,32.3,11008581632,23038111744,5100273664,0,5100273664,0.0,0,0,327036,240112
2025-04-11 19:42:37,3.5,2.0,1.2,96.5,0.1,0.2,34046693376,23052234752,32.3,10994458624,23052234752,5100273664,0,5100273664,0.0,0,0,327036,240116
2025-04-11 19:42:38,10.1,3.9,5.5,89.9,0.5,0.2,34046693376,23059075072,32.3,10987618304,23059075072,5100273664,0,5100273664,0.0,0,0,327036,240122
2025-04-11 19:42:39,5.9,0.6,4.9,94.1,0.0,0.4,34046693376,23053160448,32.3,10993532928,23053160448,5100273664,0,5100273664,0.0,0,0,327037,240133
2025-04-11 19:42:40,1.2,0.7,0.3,98.8,0.1,0.1,34046693376,23053168640,32.3,10993524736,23053168640,5100273664,0,5100273664,0.0,0,0,327037,240133
2025-04-11 19:42:41,1.3,0.3,0.7,98.7,0.1,0.3,34046693376,23054147584,32.3,10992545792,23054147584,5100273664,0,5100273664,0.0,0,0,327045,240138
2025-04-11 19:42:42,0.8,0.2,0.4,99.2,0.2,0.0,34046693376,23053733888,32.3,10992959488,23053733888,5100273664,0,5100273664,0.0,0,0,327045,240141
2025-04-11 19:42:43,0.9,0.4,0.4,99.1,0.1,0.0,34046693376,23054024704,32.3,10992668672,23054024704,5100273664,0,5100273664,0.0,0,0,327045,240146
2025-04-11 19:42:44,2.5,0.3,2.0,97.5,0.1,0.1,34046693376,23059816448,32.3,10986876928,23059816448,5100273664,0,5100273664,0.0,0,0,327045,240149
2025-04-11 19:42:45,3.6,0.7,2.8,96.4,0.0,0.1,34046693376,23053570048,32.3,10993123328,23053570048,5100273664,0,5100273664,0.0,0,0,327046,240156
2025-04-11 19:42:46,1.4,0.3,0.7,98.6,0.3,0.1,34046693376,23053058048,32.3,10993635328,23053058048,5100273664,0,5100273664,0.0,0,0,327046,240161
2025-04-11 19:42:47,0.7,0.1,0.5,99.3,0.1,0.0,34046693376,23053668352,32.3,10993025024,23053668352,5100273664,0,5100273664,0.0,0,0,327046,240166
2025-04-11 19:42:48,0.4,0.4,0.0,99.6,0.0,0.0,34046693376,23056764928,32.3,10989928448,23056764928,5100273664,0,5100273664,0.0,0,0,327054,240166
2025-04-11 19:42:49,0.8,0.4,0.3,99.2,0.1,0.0,34046693376,23057416192,32.3,10989277184,23057416192,5100273664,0,5100273664,0.0,0,0,327054,240169
2025-04-11 19:42:50,4.9,0.4,4.1,95.1,0.1,0.3,34046693376,23069925376,32.2,10976768000,23069925376,5100273664,0,5100273664,0.0,0,0,327055,240336
2025-04-11 19:42:51,2.0,0.8,1.1,98.0,0.0,0.2,34046693376,23058395136,32.3,10988298240,23058395136,5100273664,0,5100273664,0.0,0,0,327056,240344
2025-04-11 19:42:52,0.6,0.2,0.3,99.4,0.0,0.1,34046693376,23057833984,32.3,10988859392,23057833984,5100273664,0,5100273664,0.0,0,0,327056,240344
2025-04-11 19:42:53,0.9,0.2,0.5,99.1,0.2,0.0,34046693376,23058141184,32.3,10988552192,23058141184,5100273664,0,5100273664,0.0,0,0,327056,240348
2025-04-11 19:42:54,1.3,0.4,0.9,98.6,0.1,0.0,34046693376,23059832832,32.3,10986860544,23059832832,5100273664,0,5100273664,0.0,0,0,327056,240354
2025-04-11 19:42:55,0.5,0.5,0.0,99.5,0.0,0.0,34046693376,23059779584,32.3,10986913792,23059779584,5100273664,0,5100273664,0.0,0,0,327064,240354
2025-04-11 19:42:56,7.5,1.7,5.6,92.5,0.1,0.1,34046693376,23070892032,32.2,10975801344,23070892032,5100273664,0,5100273664,0.0,0,0,327064,240358
2025-04-11 19:42:57,5.3,1.7,3.4,94.7,0.2,0.1,34046693376,23056592896,32.3,10990100480,23056592896,5100273664,0,5100273664,0.0,0,0,327065,240367
2025-04-11 19:42:58,2.8,1.6,1.1,97.2,0.0,0.1,34046693376,23056715776,32.3,10989977600,23056715776,5100273664,0,5100273664,0.0,0,0,327096,240381
2025-04-11 19:42:59,4.6,2.3,2.2,95.4,0.1,0.0,34046693376,23057055744,32.3,10989637632,23057055744,5100273664,0,5100273664,0.0,0,0,327096,240382
2025-04-11 19:43:00,0.7,0.4,0.3,99.3,0.0,0.0,34046693376,23056670720,32.3,10990022656,23056670720,5100273664,0,5100273664,0.0,0,0,327096,240384
2025-04-11 19:43:01,1.8,0.7,1.1,98.2,0.1,0.0,34046693376,23067152384,32.2,10979540992,23067152384,5100273664,0,5100273664,0.0,0,0,327096,240388
2025-04-11 19:43:02,8.1,2.4,5.5,91.9,0.0,0.2,34046693376,23053303808,32.3,10993389568,23053303808,5100273664,0,5100273664,0.0,0,0,327117,240397
2025-04-11 19:43:03,7.8,3.5,3.9,92.2,0.1,0.3,34046693376,23046230016,32.3,11000463360,23046230016,5100273664,0,5100273664,0.0,0,0,327117,240397
