Timestamp,Nombre,Estado,Auto-Start,PID,Ruta del ejecutable,Usuario
2025-04-11 19:54:13,vmickvpexchange,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,vmicrdv,stopped,manual,,C:\Windows\system32\svchost.exe -k ICService -p,LocalSystem
2025-04-11 19:54:13,vmicshutdown,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,vmictimesync,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,vmicvmsession,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,vmicvss,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,vpnagent,running,automatic,4632,"""C:\Program Files (x86)\Cisco\Cisco AnyConnect Secure Mobility Client\vpnagent.exe""",LocalSystem
2025-04-11 19:54:13,VSS,stopped,manual,,C:\Windows\system32\vssvc.exe,LocalSystem
2025-04-11 19:54:13,W32Time,running,automatic,4288,C:\Windows\system32\svchost.exe -k LocalService,NT AUTHORITY\LocalService
2025-04-11 19:54:13,WaaSMedicSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k wusvcs -p,LocalSystem
2025-04-11 19:54:13,WalletService,stopped,manual,,C:\Windows\System32\svchost.exe -k appmodel -p,LocalSystem
2025-04-11 19:54:13,WarpJITSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT Authority\LocalService
2025-04-11 19:54:13,wbengine,stopped,manual,,"""C:\Windows\system32\wbengine.exe""",localSystem
2025-04-11 19:54:13,WbioSrvc,running,automatic,4264,C:\Windows\system32\svchost.exe -k WbioSvcGroup,LocalSystem
2025-04-11 19:54:13,Wcmsvc,running,automatic,4600,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:54:13,wcncsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,WdiServiceHost,running,manual,6268,C:\Windows\System32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,WdiSystemHost,running,manual,13528,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,WdNisSvc,running,manual,12860,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\NisSrv.exe""",NT AUTHORITY\LocalService
2025-04-11 19:54:13,WebClient,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,Wecsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,WEPHOSTSVC,stopped,manual,,C:\Windows\system32\svchost.exe -k WepHostSvcGroup,NT AUTHORITY\LocalService
2025-04-11 19:54:13,wercplsupport,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:54:13,WerSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k WerSvcGroup,localSystem
2025-04-11 19:54:13,WFDSConMgrSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,WiaRpc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,WinDefend,running,automatic,5828,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MsMpEng.exe""",LocalSystem
2025-04-11 19:54:13,WinHttpAutoProxySvc,running,manual,3244,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,Winmgmt,running,automatic,3628,C:\Windows\system32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:54:13,WinRM,stopped,manual,,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,wisvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,WlanSvc,running,automatic,4776,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,wlidsvc,running,manual,8984,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,wlpasvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:54:13,WManSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,wmiApSrv,stopped,manual,,C:\Windows\system32\wbem\WmiApSrv.exe,localSystem
2025-04-11 19:54:13,WMIRegistrationService,running,automatic,5840,C:\Windows\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe,LocalSystem
2025-04-11 19:54:13,WMPNetworkSvc,stopped,manual,,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",NT AUTHORITY\NetworkService
2025-04-11 19:54:13,workfolderssvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,WpcMonSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService,LocalSystem
2025-04-11 19:54:13,WPDBusEnum,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted,LocalSystem
2025-04-11 19:54:13,WpnService,running,automatic,5640,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,wscsvc,running,automatic,5220,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,WSearch,running,automatic,7404,C:\Windows\system32\SearchIndexer.exe /Embedding,LocalSystem
2025-04-11 19:54:13,wuauserv,running,manual,3284,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,WwanSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,localSystem
2025-04-11 19:54:13,XblAuthManager,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,XblGameSave,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,XboxGipSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,XboxNetApiSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,zksvc,stopped,manual,,"""C:\Program Files\Common Files\PUBG\zksvc.exe""",LocalSystem
2025-04-11 19:54:13,AarSvc_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k AarSvcGroup -p,
2025-04-11 19:54:13,BcastDVRUserService_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k BcastDVRUserService,
2025-04-11 19:54:13,BluetoothUserService_a85c6,running,manual,9128,C:\Windows\system32\svchost.exe -k BthAppGroup -p,
2025-04-11 19:54:13,CaptureService_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService -p,
2025-04-11 19:54:13,cbdhsvc_a85c6,running,manual,9984,C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p,
2025-04-11 19:54:13,CDPUserSvc_a85c6,running,automatic,9120,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,
2025-04-11 19:54:13,ConsentUxUserSvc_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k DevicesFlow,
2025-04-11 19:54:13,CredentialEnrollmentManagerUserSvc_a85c6,stopped,manual,,C:\Windows\system32\CredentialEnrollmentManager.exe,
2025-04-11 19:54:13,DeviceAssociationBrokerSvc_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k DevicesFlow -p,
2025-04-11 19:54:13,DevicePickerUserSvc_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k DevicesFlow,
2025-04-11 19:54:13,DevicesFlowUserSvc_a85c6,running,manual,17164,C:\Windows\system32\svchost.exe -k DevicesFlow,
2025-04-11 19:54:13,MessagingService_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,
2025-04-11 19:54:13,OneSyncSvc_a85c6,running,automatic,5728,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,
2025-04-11 19:54:13,PimIndexMaintenanceSvc_a85c6,running,manual,5728,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,
2025-04-11 19:54:13,PrintWorkflowUserSvc_a85c6,running,manual,13584,C:\Windows\system32\svchost.exe -k PrintWorkflow,
2025-04-11 19:54:13,UdkUserSvc_a85c6,stopped,manual,,C:\Windows\system32\svchost.exe -k UdkSvcGroup,
2025-04-11 19:54:13,UnistoreSvc_a85c6,running,manual,5728,C:\Windows\System32\svchost.exe -k UnistackSvcGroup,
2025-04-11 19:54:13,UserDataSvc_a85c6,running,manual,5728,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,
2025-04-11 19:54:13,WpnUserService_a85c6,running,automatic,9200,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,
