Date,Time,Event,Path src,Path Dst,Archive,isDirectory
2025-03-25,20:42:01,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:01,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2026f5fafa5f2eae0f4802b8499a1b1,,e2026f5fafa5f2eae0f4802b8499a1b1,False
2025-03-25,20:42:01,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2026f5fafa5f2eae0f4802b8499a1b1\cache.lock,,cache.lock,False
2025-03-25,20:42:01,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2026f5fafa5f2eae0f4802b8499a1b1,,e2026f5fafa5f2eae0f4802b8499a1b1,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2026f5fafa5f2eae0f4802b8499a1b1\cache.lock,,cache.lock,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\a11da2f78c0ad8c9d78439ac7b01645c\cache.lock,,cache.lock,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:02,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2d5eaa548a010eb1b7a37894f5c073f8,,2d5eaa548a010eb1b7a37894f5c073f8,False
2025-03-25,20:42:02,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2d5eaa548a010eb1b7a37894f5c073f8\cache.lock,,cache.lock,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2d5eaa548a010eb1b7a37894f5c073f8,,2d5eaa548a010eb1b7a37894f5c073f8,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2d5eaa548a010eb1b7a37894f5c073f8\cache.lock,,cache.lock,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\1d11f94a6db5c0eac354786486c39093\cache.lock,,cache.lock,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:02,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\5e743cc0e2b4fe49bdb9679bba586b8e,,5e743cc0e2b4fe49bdb9679bba586b8e,False
2025-03-25,20:42:02,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\5e743cc0e2b4fe49bdb9679bba586b8e\cache.lock,,cache.lock,False
2025-03-25,20:42:02,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\5e743cc0e2b4fe49bdb9679bba586b8e,,5e743cc0e2b4fe49bdb9679bba586b8e,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\5e743cc0e2b4fe49bdb9679bba586b8e\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\c4f2ec865a01f942f6e1e463b63c6ccf\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:03,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8a039992ea1f7a6e9acde33ee86a975,,8a039992ea1f7a6e9acde33ee86a975,False
2025-03-25,20:42:03,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8a039992ea1f7a6e9acde33ee86a975\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8a039992ea1f7a6e9acde33ee86a975,,8a039992ea1f7a6e9acde33ee86a975,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8a039992ea1f7a6e9acde33ee86a975\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\ec7adcbee91d694b1934262b80ff66ff\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\231836de947035f32e60200e920137b\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\4175233919f32ca5c578e014b20f5eef\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\cd946e19e430729f83872857e70cab91\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\bc4fb41d65cf250e9a8b0cb3c9a7e536\cache.lock,,cache.lock,False
2025-03-25,20:42:03,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:03,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2f5174e398e65bc3a5aef2c9fc87ff3,,e2f5174e398e65bc3a5aef2c9fc87ff3,False
2025-03-25,20:42:04,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2f5174e398e65bc3a5aef2c9fc87ff3\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2f5174e398e65bc3a5aef2c9fc87ff3,,e2f5174e398e65bc3a5aef2c9fc87ff3,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e2f5174e398e65bc3a5aef2c9fc87ff3\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\674a30a9037cb9348e6d49589be8fb10\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:04,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f03a546dec6104dbb67f3d6702b9883d,,f03a546dec6104dbb67f3d6702b9883d,False
2025-03-25,20:42:04,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f03a546dec6104dbb67f3d6702b9883d\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f03a546dec6104dbb67f3d6702b9883d,,f03a546dec6104dbb67f3d6702b9883d,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f03a546dec6104dbb67f3d6702b9883d\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e0161f0cc470f9e131b72fcb9a40f4c\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:04,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\9d9177746bed3bda5cd31cec865bc8db,,9d9177746bed3bda5cd31cec865bc8db,False
2025-03-25,20:42:04,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\9d9177746bed3bda5cd31cec865bc8db\cache.lock,,cache.lock,False
2025-03-25,20:42:04,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\9d9177746bed3bda5cd31cec865bc8db,,9d9177746bed3bda5cd31cec865bc8db,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\9d9177746bed3bda5cd31cec865bc8db\cache.lock,,cache.lock,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\5828f2f871a370112e77990dc4bb2683\cache.lock,,cache.lock,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:05,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2bd6de5834c44dd824eb6ff392150080,,2bd6de5834c44dd824eb6ff392150080,False
2025-03-25,20:42:05,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2bd6de5834c44dd824eb6ff392150080\cache.lock,,cache.lock,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2bd6de5834c44dd824eb6ff392150080,,2bd6de5834c44dd824eb6ff392150080,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\2bd6de5834c44dd824eb6ff392150080\cache.lock,,cache.lock,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\51e807935ddf64075e75a51585994aa5\cache.lock,,cache.lock,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:05,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\535b17294fb3b2f9b4631e40af1ae95c,,535b17294fb3b2f9b4631e40af1ae95c,False
2025-03-25,20:42:05,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\535b17294fb3b2f9b4631e40af1ae95c\cache.lock,,cache.lock,False
2025-03-25,20:42:05,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\535b17294fb3b2f9b4631e40af1ae95c,,535b17294fb3b2f9b4631e40af1ae95c,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\535b17294fb3b2f9b4631e40af1ae95c\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\a97e9e0dfa1cb6e159ba794d849b10b2\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:06,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\ccc2aa3297047cf19e0146d1e4700000,,ccc2aa3297047cf19e0146d1e4700000,False
2025-03-25,20:42:06,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\ccc2aa3297047cf19e0146d1e4700000\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\ccc2aa3297047cf19e0146d1e4700000,,ccc2aa3297047cf19e0146d1e4700000,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\ccc2aa3297047cf19e0146d1e4700000\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\24b3a4c7c8ff8ab19286672ef92f8f08\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:06,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\59c5ca0c306d99cf1484e75ed3a304be,,59c5ca0c306d99cf1484e75ed3a304be,False
2025-03-25,20:42:06,CREATED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\59c5ca0c306d99cf1484e75ed3a304be\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\59c5ca0c306d99cf1484e75ed3a304be,,59c5ca0c306d99cf1484e75ed3a304be,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\59c5ca0c306d99cf1484e75ed3a304be\cache.lock,,cache.lock,False
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:06,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\OTele\EUsdxhelper.exe.db,,EUsdxhelper.exe.db,False
2025-03-25,20:42:06,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\OTele\EUsdxhelper.exe.db-shm,,EUsdxhelper.exe.db-shm,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\OTele\EUsdxhelper.exe.db-wal,,EUsdxhelper.exe.db-wal,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Temp\{85F4B31A-3E26-4F0A-AD68-D1050B03EDA6} - OProcSessId.dat,,{85F4B31A-3E26-4F0A-AD68-D1050B03EDA6} - OProcSessId.dat,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\175ecef93f1b99188431f3583e29ea92\cache.lock,,cache.lock,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\175ecef93f1b99188431f3583e29ea92\cache.lock,,cache.lock,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\175ecef93f1b99188431f3583e29ea92,,175ecef93f1b99188431f3583e29ea92,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\175ecef93f1b99188431f3583e29ea92,,175ecef93f1b99188431f3583e29ea92,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f14e20d9377c792de46e6a6e045cdda\cache.lock,,cache.lock,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f14e20d9377c792de46e6a6e045cdda\cache.lock,,cache.lock,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f14e20d9377c792de46e6a6e045cdda,,f14e20d9377c792de46e6a6e045cdda,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f14e20d9377c792de46e6a6e045cdda,,f14e20d9377c792de46e6a6e045cdda,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\fdfb0f227812907bc794020a0538b6\cache.lock,,cache.lock,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages,,SolutionPackages,True
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\fdfb0f227812907bc794020a0538b6\cache.lock,,cache.lock,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\fdfb0f227812907bc794020a0538b6,,fdfb0f227812907bc794020a0538b6,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\fdfb0f227812907bc794020a0538b6,,fdfb0f227812907bc794020a0538b6,False
2025-03-25,20:42:07,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\87c174d176352b6ad1785f61e6285b80\cache.lock,,cache.lock,False
2025-03-25,20:42:07,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\87c174d176352b6ad1785f61e6285b80\cache.lock,,cache.lock,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\87c174d176352b6ad1785f61e6285b80,,87c174d176352b6ad1785f61e6285b80,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\87c174d176352b6ad1785f61e6285b80,,87c174d176352b6ad1785f61e6285b80,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\d27b00e1adfce90ab434d384f2f902ec\cache.lock,,cache.lock,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\d27b00e1adfce90ab434d384f2f902ec\cache.lock,,cache.lock,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\d27b00e1adfce90ab434d384f2f902ec,,d27b00e1adfce90ab434d384f2f902ec,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\d27b00e1adfce90ab434d384f2f902ec,,d27b00e1adfce90ab434d384f2f902ec,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\4478e7198781c3c0cb0948a17367734\cache.lock,,cache.lock,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\4478e7198781c3c0cb0948a17367734\cache.lock,,cache.lock,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\4478e7198781c3c0cb0948a17367734,,4478e7198781c3c0cb0948a17367734,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\4478e7198781c3c0cb0948a17367734,,4478e7198781c3c0cb0948a17367734,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\c706750c1530d0a8e2af4a67c373dbc9\cache.lock,,cache.lock,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\c706750c1530d0a8e2af4a67c373dbc9\cache.lock,,cache.lock,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\c706750c1530d0a8e2af4a67c373dbc9,,c706750c1530d0a8e2af4a67c373dbc9,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\c706750c1530d0a8e2af4a67c373dbc9,,c706750c1530d0a8e2af4a67c373dbc9,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\df6edf22162df214b596d83cecd8182e\cache.lock,,cache.lock,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\df6edf22162df214b596d83cecd8182e\cache.lock,,cache.lock,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\df6edf22162df214b596d83cecd8182e,,df6edf22162df214b596d83cecd8182e,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\df6edf22162df214b596d83cecd8182e,,df6edf22162df214b596d83cecd8182e,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\a8b4d54c72fdaeb9e52e75fef616c836\cache.lock,,cache.lock,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\a8b4d54c72fdaeb9e52e75fef616c836\cache.lock,,cache.lock,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\a8b4d54c72fdaeb9e52e75fef616c836,,a8b4d54c72fdaeb9e52e75fef616c836,False
2025-03-25,20:42:08,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\a8b4d54c72fdaeb9e52e75fef616c836,,a8b4d54c72fdaeb9e52e75fef616c836,False
2025-03-25,20:42:08,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\871df689227f713acd1e80c8a1547502\cache.lock,,cache.lock,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\871df689227f713acd1e80c8a1547502\cache.lock,,cache.lock,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\871df689227f713acd1e80c8a1547502,,871df689227f713acd1e80c8a1547502,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\871df689227f713acd1e80c8a1547502,,871df689227f713acd1e80c8a1547502,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\73b1dfcca2809f6abd29749608ed5537\cache.lock,,cache.lock,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\73b1dfcca2809f6abd29749608ed5537\cache.lock,,cache.lock,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\73b1dfcca2809f6abd29749608ed5537,,73b1dfcca2809f6abd29749608ed5537,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\73b1dfcca2809f6abd29749608ed5537,,73b1dfcca2809f6abd29749608ed5537,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\aabd4793c2e7ebf785da05477de04b18\cache.lock,,cache.lock,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\aabd4793c2e7ebf785da05477de04b18\cache.lock,,cache.lock,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\aabd4793c2e7ebf785da05477de04b18,,aabd4793c2e7ebf785da05477de04b18,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\aabd4793c2e7ebf785da05477de04b18,,aabd4793c2e7ebf785da05477de04b18,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\74aa793cd0f3f8b075ec076cbd49c655\cache.lock,,cache.lock,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\74aa793cd0f3f8b075ec076cbd49c655\cache.lock,,cache.lock,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\74aa793cd0f3f8b075ec076cbd49c655,,74aa793cd0f3f8b075ec076cbd49c655,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\74aa793cd0f3f8b075ec076cbd49c655,,74aa793cd0f3f8b075ec076cbd49c655,False
2025-03-25,20:42:09,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b3a470be905ac8b2a2694072595499e8\cache.lock,,cache.lock,False
2025-03-25,20:42:09,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b3a470be905ac8b2a2694072595499e8\cache.lock,,cache.lock,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b3a470be905ac8b2a2694072595499e8,,b3a470be905ac8b2a2694072595499e8,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b3a470be905ac8b2a2694072595499e8,,b3a470be905ac8b2a2694072595499e8,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f86a2c2e53453d02e325530d7080f76d\cache.lock,,cache.lock,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f86a2c2e53453d02e325530d7080f76d\cache.lock,,cache.lock,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f86a2c2e53453d02e325530d7080f76d,,f86a2c2e53453d02e325530d7080f76d,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\f86a2c2e53453d02e325530d7080f76d,,f86a2c2e53453d02e325530d7080f76d,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8de05d18b8f9fa6dc11f32dd75dfd6ae\cache.lock,,cache.lock,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8de05d18b8f9fa6dc11f32dd75dfd6ae\cache.lock,,cache.lock,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8de05d18b8f9fa6dc11f32dd75dfd6ae,,8de05d18b8f9fa6dc11f32dd75dfd6ae,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\8de05d18b8f9fa6dc11f32dd75dfd6ae,,8de05d18b8f9fa6dc11f32dd75dfd6ae,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\480a9bd10702f890edd4d60b699fa31f\cache.lock,,cache.lock,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\480a9bd10702f890edd4d60b699fa31f\cache.lock,,cache.lock,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\480a9bd10702f890edd4d60b699fa31f,,480a9bd10702f890edd4d60b699fa31f,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\480a9bd10702f890edd4d60b699fa31f,,480a9bd10702f890edd4d60b699fa31f,False
2025-03-25,20:42:10,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b76d92e65b2b70d6b1cd442416eb26e\cache.lock,,cache.lock,False
2025-03-25,20:42:10,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b76d92e65b2b70d6b1cd442416eb26e\cache.lock,,cache.lock,False
2025-03-25,20:42:11,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b76d92e65b2b70d6b1cd442416eb26e,,b76d92e65b2b70d6b1cd442416eb26e,False
2025-03-25,20:42:11,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\b76d92e65b2b70d6b1cd442416eb26e,,b76d92e65b2b70d6b1cd442416eb26e,False
2025-03-25,20:42:11,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e99baf0f182820a7839444743e8c17c2\cache.lock,,cache.lock,False
2025-03-25,20:42:11,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e99baf0f182820a7839444743e8c17c2\cache.lock,,cache.lock,False
2025-03-25,20:42:11,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e99baf0f182820a7839444743e8c17c2,,e99baf0f182820a7839444743e8c17c2,False
2025-03-25,20:42:11,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\e99baf0f182820a7839444743e8c17c2,,e99baf0f182820a7839444743e8c17c2,False
2025-03-25,20:42:11,MODIFIED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\531e2f9015f1c7c355bd2496664aff90\cache.lock,,cache.lock,False
2025-03-25,20:42:11,DELETED,C:\Users\arman\AppData\Local\Microsoft\Office\SolutionPackages\531e2f9015f1c7c355bd2496664aff90\cache.lock,,cache.lock,False
